campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit,ROI,Cost_Per_Conversion,campaign_month
CAMP_02331,Lead Generation,LinkedIn,Display Network,Mobile,Windows,Carousel,320x50,Short,FALSE,Joy,11,45-54,Female,Business Professionals,<$50K,Medium,TRUE,10-04-2025,2,Thursday,4,47,6,8.4,22202,549,11,4611.6,1617.83,60.59,93,1.94,SaaS,Medium,0.024727502,8.4,0.02003643,419.24,0.35,-2993.77,-0.649182496,419.2363636,2025-04
CAMP_02332,Brand Awareness,Instagram,Feed,Mobile,Windows,Interactive,300x250,Short,TRUE,Urgency,85,18-24,Male,Gamers,$50K-$100K,High,FALSE,30-11-2025,4,Sunday,13,88,4,1.14,170884,1351,14,1540.14,5991.94,23.94,167,5.72,Finance,High,0.007905948,1.14,0.010362694,110.01,3.89,4451.8,2.890516447,110.01,2025-11
CAMP_02333,Conversions,Twitter,Stories,Mobile,Android,Story,300x250,Short,TRUE,Joy,75,35-44,Female,Business Professionals,<$50K,Low,FALSE,23-03-2025,1,Sunday,5,89,6,2.73,5000,97,0,264.81,0,62.66,78,2.11,E-commerce,High,0.0194,2.73,0,0,0,-264.81,-1,,2025-03
CAMP_02334,Conversions,Instagram,Display Network,Tablet,Windows,Video,300x250,Medium,TRUE,Neutral,86,35-44,Female,Gamers,<$50K,Medium,FALSE,30-03-2024,1,Saturday,3,11,5,1.6,92266,1270,48,2032,8935.7,32.61,98,2.88,Education,Low,0.01376455,1.6,0.037795276,42.33,4.4,6903.7,3.397490157,42.33333333,2024-03
CAMP_02335,Brand Awareness,Facebook,Sidebar,Mobile,Windows,Video,320x50,Medium,TRUE,Urgency,51,35-44,Female,Tech Enthusiasts,<$50K,Medium,FALSE,25-08-2025,3,Monday,12,68,7,0.67,138124,2757,9,1847.19,1461.26,73.76,51,2.56,E-commerce,Medium,0.019960326,0.67,0.003264418,205.24,0.79,-385.93,-0.208928156,205.2433333,2025-08
CAMP_02336,Lead Generation,Google Ads,Sidebar,Tablet,iOS,Image,728x90,Medium,FALSE,Curiosity,46,35-44,Female,Business Professionals,$50K-$100K,High,FALSE,02-09-2025,3,Tuesday,0,78,4,5.25,500000,3566,100,18721.5,13970.34,13.3,134,6.55,E-commerce,Medium,0.007132,5.25,0.028042625,187.22,0.75,-4751.16,-0.253780947,187.215,2025-09
CAMP_02337,Lead Generation,Google Ads,In-Stream Video,Mobile,macOS,Video,1200x628,Short,TRUE,Joy,9,35-44,All,Students,$100K-$200K,Low,FALSE,01-06-2024,2,Saturday,19,71,6,4.65,22163,594,6,2762.1,2879.37,84.95,30,2.46,Education,Medium,0.026801426,4.65,0.01010101,460.35,1.04,117.27,0.042456826,460.35,2024-06
CAMP_02338,Lead Generation,Facebook,Feed,Mobile,iOS,Video,1080x1080,Short,FALSE,Trust,7,45-54,Male,Students,$50K-$100K,Medium,FALSE,18-07-2025,3,Friday,3,70,5,1.91,468075,10471,60,19999.61,20222.43,62.22,21,2.83,E-commerce,Medium,0.022370347,1.91,0.005730112,333.33,1.01,222.82,0.011141217,333.3268333,2025-07
CAMP_02339,Brand Awareness,TikTok,In-Stream Video,Mobile,Android,Text,1080x1080,Short,TRUE,Trust,4,18-24,All,Students,$50K-$100K,Medium,FALSE,01-05-2024,2,Wednesday,3,70,8,0.95,55197,1217,3,1156.15,621.58,66.89,49,3.19,SaaS,Medium,0.0220483,0.95,0.002465078,385.38,0.54,-534.57,-0.4623708,385.3833333,2024-05
CAMP_02340,Lead Generation,Google Ads,In-Stream Video,Desktop,Android,Text,320x50,Short,TRUE,Curiosity,35,45-54,Male,Business Professionals,$50K-$100K,High,TRUE,30-03-2024,1,Saturday,17,23,5,8.81,91572,1351,337,11902.31,104901.82,29.85,60,6.97,E-commerce,Medium,0.014753418,8.81,0.249444856,35.32,8.81,92999.51,7.813568122,35.3184273,2024-03
CAMP_02341,Conversions,LinkedIn,Stories,Tablet,macOS,Interactive,728x90,Short,TRUE,Urgency,12,18-24,All,Business Professionals,$100K-$200K,Medium,TRUE,07-08-2024,3,Wednesday,18,81,5,6.8,19347,735,23,4998,24896.53,36.75,61,3.46,Finance,Low,0.037990386,6.8,0.031292517,217.3,4.98,19898.53,3.981298519,217.3043478,2024-08
CAMP_02342,Brand Awareness,Facebook,Stories,Mobile,macOS,Image,1920x1080,Short,FALSE,Fear,16,45-54,Female,Tech Enthusiasts,<$50K,Medium,FALSE,18-10-2025,4,Saturday,20,12,5,0.63,161813,1920,7,1209.6,3860.51,81.14,62,3.02,Healthcare,High,0.011865549,0.63,0.003645833,172.8,3.19,2650.91,2.191559193,172.8,2025-10
CAMP_02343,Brand Awareness,Facebook,Stories,Desktop,macOS,Image,1200x628,Medium,TRUE,Joy,50,45-54,Female,Health & Fitness,$50K-$100K,Low,FALSE,21-10-2024,4,Monday,6,71,7,2.65,27289,534,6,1415.1,842.61,66.55,112,3.17,Gaming,Low,0.019568324,2.65,0.011235955,235.85,0.6,-572.49,-0.404557982,235.85,2024-10
CAMP_02344,Lead Generation,LinkedIn,Search,Desktop,Windows,Carousel,320x50,Medium,TRUE,Joy,54,25-34,All,Shoppers,>$200K,High,FALSE,31-05-2024,2,Friday,5,50,5,6.21,150323,1868,207,11600.28,75123.23,30.59,183,2.98,Gaming,Medium,0.012426575,6.21,0.110813704,56.04,6.48,63522.95,5.4759842,56.04,2024-05
CAMP_02345,Engagement,Facebook,Feed,Mobile,Windows,Video,1080x1080,Short,TRUE,Joy,77,25-34,All,Health & Fitness,$50K-$100K,High,TRUE,14-12-2024,4,Saturday,5,53,4,2.09,37948,372,13,777.48,10944.48,29.46,161,5.32,Finance,High,0.009802888,2.09,0.034946237,59.81,14.08,10167,13.07686371,59.80615385,2024-12
CAMP_02346,Conversions,TikTok,Feed,Mobile,iOS,Text,728x90,Short,TRUE,Fear,71,18-24,Male,Gamers,$100K-$200K,Medium,FALSE,24-12-2024,4,Tuesday,22,19,4,0.69,19483,221,4,152.49,3487.52,59.98,73,1.95,Finance,Medium,0.011343222,0.69,0.018099548,38.12,22.87,3335.03,21.87048331,38.1225,2024-12
CAMP_02347,Conversions,Google Ads,Feed,Desktop,Android,Video,728x90,Short,TRUE,Fear,61,25-34,Female,Business Professionals,<$50K,High,TRUE,21-07-2024,3,Sunday,13,42,3,5,7585,191,47,955,10684.82,27.07,125,6.11,E-commerce,Medium,0.025181279,5,0.246073298,20.32,11.19,9729.82,10.18829319,20.31914894,2024-07
CAMP_02348,Lead Generation,TikTok,Stories,Desktop,macOS,Carousel,1080x1080,Short,TRUE,Urgency,10,35-44,Female,Shoppers,$50K-$100K,Low,TRUE,24-05-2024,2,Friday,3,69,7,1.38,49095,1928,37,2660.64,6803.91,80.3,10,1.79,SaaS,Medium,0.039270802,1.38,0.019190871,71.91,2.56,4143.27,1.557245625,71.90918919,2024-05
CAMP_02349,Conversions,Google Ads,Feed,Mobile,Android,Carousel,300x250,Short,FALSE,Trust,37,25-34,Female,Business Professionals,$50K-$100K,High,FALSE,05-06-2025,2,Thursday,18,61,5,2.33,224325,6317,211,14718.61,87679.53,38.11,68,5.01,Education,High,0.028160036,2.33,0.033401931,69.76,5.96,72960.92,4.95705233,69.7564455,2025-06
CAMP_02350,Brand Awareness,Google Ads,Display Network,Desktop,iOS,Image,1200x628,Short,TRUE,Joy,39,25-34,Male,Business Professionals,$100K-$200K,High,FALSE,04-07-2025,3,Friday,8,38,9,2.51,6684,269,20,675.19,20013.53,23.72,201,6.31,Finance,Medium,0.040245362,2.51,0.074349442,33.76,29.64,19338.34,28.64133059,33.7595,2025-07
CAMP_02351,Conversions,LinkedIn,Feed,Mobile,iOS,Carousel,300x250,Medium,TRUE,Trust,30,35-44,Female,Gamers,<$50K,High,FALSE,26-01-2026,1,Monday,8,51,5,8.89,5545,114,4,1013.46,2279.92,35.84,162,3.67,Healthcare,Low,0.020559062,8.89,0.035087719,253.36,2.25,1266.46,1.249639848,253.365,2026-01
CAMP_02352,App Installs,Twitter,In-Stream Video,Mobile,Android,Video,728x90,Long,TRUE,Trust,46,35-44,Male,Tech Enthusiasts,$50K-$100K,Medium,FALSE,18-01-2024,1,Thursday,7,84,6,1.43,19516,290,1,414.7,217,65.9,111,1.95,Gaming,High,0.014859602,1.43,0.003448276,414.7,0.52,-197.7,-0.476730166,414.7,2024-01
CAMP_02353,Conversions,Google Ads,In-Stream Video,Mobile,iOS,Image,1080x1080,Medium,TRUE,Urgency,76,18-24,Male,Students,$50K-$100K,Medium,FALSE,03-11-2025,4,Monday,4,60,6,7.58,13103,225,4,1705.5,948.65,50.82,152,1.53,Education,Low,0.01717164,7.58,0.017777778,426.38,0.56,-756.85,-0.443770155,426.375,2025-11
CAMP_02354,App Installs,Facebook,In-Stream Video,Desktop,Android,Carousel,728x90,Short,FALSE,Urgency,47,25-34,Male,Business Professionals,$100K-$200K,High,FALSE,19-02-2025,1,Wednesday,6,9,6,0.86,97937,2671,102,2297.06,84768.29,35.85,101,3.92,Healthcare,Low,0.027272634,0.86,0.038187945,22.52,36.9,82471.23,35.90294986,22.52019608,2025-02
CAMP_02355,Conversions,Facebook,Search,Desktop,Android,Carousel,1080x1080,Medium,TRUE,Joy,65,55-64,Female,Students,$100K-$200K,High,FALSE,14-03-2024,1,Thursday,23,48,5,1.84,158751,1918,137,3529.12,23274.85,31.56,160,4.75,E-commerce,Medium,0.012081814,1.84,0.071428571,25.76,6.6,19745.73,5.595086027,25.76,2024-03
CAMP_02356,Brand Awareness,Google Ads,Feed,Mobile,Android,Story,1080x1080,Medium,TRUE,Urgency,23,35-44,All,Gamers,$100K-$200K,High,FALSE,03-07-2025,3,Thursday,0,72,5,7.18,137648,2201,40,15803.18,26232.29,32.68,141,3.36,Finance,Medium,0.015990062,7.18,0.018173557,395.08,1.66,10429.11,0.65993743,395.0795,2025-07
CAMP_02357,App Installs,TikTok,Stories,Mobile,iOS,Video,300x250,Long,FALSE,Trust,25,55-64,All,Gamers,>$200K,High,FALSE,27-07-2025,3,Sunday,3,90,7,0.5,70832,820,3,410,2105.32,34.55,48,3.95,Finance,Medium,0.011576689,0.5,0.003658537,136.67,5.13,1695.32,4.134926829,136.6666667,2025-07
CAMP_02358,Brand Awareness,TikTok,Feed,Desktop,macOS,Image,728x90,Short,TRUE,Urgency,16,25-34,Male,Health & Fitness,$50K-$100K,Medium,FALSE,04-09-2025,3,Thursday,9,24,4,1.77,22568,486,15,860.22,6602.01,46.81,102,3.59,Finance,Low,0.021534917,1.77,0.030864198,57.35,7.67,5741.79,6.674792495,57.348,2025-09
CAMP_02359,Lead Generation,Google Ads,Sidebar,Mobile,Windows,Interactive,300x250,Medium,TRUE,Urgency,77,18-24,All,Tech Enthusiasts,$50K-$100K,Low,FALSE,25-01-2026,1,Sunday,13,16,4,5.26,17153,233,7,1225.58,1690.72,59.79,109,2.98,E-commerce,Low,0.01358363,5.26,0.030042918,175.08,1.38,465.14,0.379526428,175.0828571,2026-01
CAMP_02360,Brand Awareness,Facebook,Feed,Mobile,Windows,Image,320x50,Short,FALSE,Trust,35,45-54,All,Gamers,$50K-$100K,Low,FALSE,31-03-2025,1,Monday,14,60,5,2.3,43412,584,2,1343.2,1253.94,80.85,94,2.71,Healthcare,Medium,0.013452502,2.3,0.003424658,671.6,0.93,-89.26,-0.066453246,671.6,2025-03
CAMP_02361,Brand Awareness,TikTok,Search,Tablet,Windows,Text,300x250,Medium,TRUE,Neutral,64,18-24,All,Business Professionals,$100K-$200K,High,FALSE,14-05-2025,2,Wednesday,23,2,5,1.53,22672,199,1,304.47,696.83,33.59,81,5.08,SaaS,Medium,0.008777347,1.53,0.005025126,304.47,2.29,392.36,1.28866555,304.47,2025-05
CAMP_02362,Lead Generation,Facebook,Display Network,Mobile,Android,Image,1080x1080,Short,TRUE,Curiosity,57,55-64,Female,Tech Enthusiasts,<$50K,Medium,FALSE,11-03-2024,1,Monday,23,25,7,1.13,5000,83,2,93.79,710.12,46.67,94,2.3,Education,Medium,0.0166,1.13,0.024096386,46.9,7.57,616.33,6.571382877,46.895,2024-03
CAMP_02363,Lead Generation,LinkedIn,In-Stream Video,Desktop,macOS,Carousel,320x50,Short,FALSE,Neutral,73,25-34,Male,Tech Enthusiasts,<$50K,High,FALSE,25-10-2025,4,Saturday,11,56,2,6.22,500000,3215,803,19997.3,113972.48,21.47,127,5.89,E-commerce,Medium,0.00643,6.22,0.249766719,24.9,5.7,93975.18,4.699393418,24.90323786,2025-10
CAMP_02364,Lead Generation,Google Ads,Display Network,Desktop,macOS,Text,1080x1080,Long,TRUE,Neutral,76,35-44,Female,Shoppers,<$50K,High,TRUE,14-09-2025,3,Sunday,22,24,5,4.13,19083,166,41,685.58,5477.68,21.29,113,5.63,Gaming,Low,0.008698842,4.13,0.246987952,16.72,7.99,4792.1,6.989848012,16.72146341,2025-09
CAMP_02365,Conversions,LinkedIn,Search,Desktop,iOS,Text,728x90,Medium,TRUE,Joy,49,45-54,Male,Business Professionals,$50K-$100K,High,FALSE,25-07-2025,3,Friday,4,59,8,7.55,65114,1576,394,11898.8,87488.86,22.77,115,4.5,Education,Medium,0.024203704,7.55,0.25,30.2,7.35,75590.06,6.352746495,30.2,2025-07
CAMP_02366,Brand Awareness,Google Ads,Stories,Desktop,iOS,Text,1080x1080,Long,FALSE,Neutral,35,25-34,Female,Students,<$50K,Medium,FALSE,24-11-2024,4,Sunday,12,51,5,6.15,18245,154,1,947.1,524.14,45.67,97,2.01,Finance,Low,0.008440669,6.15,0.006493506,947.1,0.55,-422.96,-0.44658431,947.1,2024-11
CAMP_02367,Brand Awareness,Twitter,Search,Mobile,Windows,Video,1200x628,Medium,FALSE,Joy,57,25-34,Female,Health & Fitness,<$50K,Low,FALSE,07-01-2024,1,Sunday,15,47,6,1.7,63360,1895,6,3221.5,2294.6,62.88,124,2,Healthcare,Medium,0.02990846,1.7,0.003166227,536.92,0.71,-926.9,-0.28772311,536.9166667,2024-01
CAMP_02368,Conversions,Facebook,Feed,Mobile,iOS,Image,1920x1080,Medium,TRUE,Curiosity,55,25-34,Male,Shoppers,$100K-$200K,Medium,FALSE,04-09-2024,3,Wednesday,1,60,6,0.55,120019,1850,29,1017.5,17717.66,58.18,95,1.98,Healthcare,Medium,0.015414226,0.55,0.015675676,35.09,17.41,16700.16,16.41293366,35.0862069,2024-09
CAMP_02369,Lead Generation,Google Ads,In-Stream Video,Desktop,macOS,Video,1920x1080,Medium,TRUE,Trust,68,35-44,Female,Tech Enthusiasts,$50K-$100K,Low,FALSE,04-12-2024,4,Wednesday,17,28,4,7.55,18481,289,19,2181.95,5065.66,59.6,60,1.56,Healthcare,Low,0.015637682,7.55,0.065743945,114.84,2.32,2883.71,1.321620569,114.8394737,2024-12
CAMP_02370,Conversions,Twitter,Stories,Mobile,Windows,Video,1920x1080,Medium,TRUE,Curiosity,5,25-34,Male,Gamers,>$200K,Medium,TRUE,29-04-2024,2,Monday,11,57,8,2.47,5000,319,10,787.93,12572.06,52.69,29,3.36,SaaS,Low,0.0638,2.47,0.031347962,78.79,15.96,11784.13,14.95580826,78.793,2024-04
CAMP_02371,Conversions,Google Ads,Feed,Mobile,Android,Image,1080x1080,Medium,TRUE,Neutral,89,35-44,All,Business Professionals,$50K-$100K,Low,FALSE,12-01-2024,1,Friday,0,89,4,2.02,16565,139,1,280.78,547.75,78.81,59,2.3,Healthcare,Low,0.008391186,2.02,0.007194245,280.78,1.95,266.97,0.950815585,280.78,2024-01
CAMP_02372,Conversions,Facebook,In-Stream Video,Mobile,Android,Story,1920x1080,Short,TRUE,Curiosity,28,25-34,All,Tech Enthusiasts,$50K-$100K,High,FALSE,21-09-2024,3,Saturday,23,67,6,2.68,46298,388,4,1039.84,1022.41,33.85,88,4.49,SaaS,High,0.008380492,2.68,0.010309278,259.96,0.98,-17.43,-0.016762194,259.96,2024-09
CAMP_02373,Conversions,Facebook,Stories,Tablet,Windows,Image,1080x1080,Short,TRUE,Curiosity,46,45-54,Female,Shoppers,$100K-$200K,Medium,FALSE,20-05-2025,2,Tuesday,5,68,7,0.78,195787,2019,77,1574.82,54804.23,33.93,194,2.28,Healthcare,High,0.010312227,0.78,0.038137692,20.45,34.8,53229.41,33.80031369,20.45220779,2025-05
CAMP_02374,Lead Generation,Google Ads,Display Network,Mobile,iOS,Text,728x90,Short,FALSE,Joy,16,35-44,Female,Students,$50K-$100K,Medium,FALSE,19-10-2024,4,Saturday,19,34,4,3.47,43216,162,0,562.14,0,60.14,62,2.52,Finance,Low,0.003748612,3.47,0,0,0,-562.14,-1,,2024-10
CAMP_02375,Conversions,Twitter,Display Network,Tablet,macOS,Interactive,1200x628,Short,TRUE,Curiosity,84,18-24,Male,Shoppers,$50K-$100K,Medium,TRUE,30-05-2024,2,Thursday,18,29,4,1.69,5000,78,3,131.82,1499.89,37.64,149,3.63,Healthcare,Low,0.0156,1.69,0.038461538,43.94,11.38,1368.07,10.37831892,43.94,2024-05
CAMP_02376,Lead Generation,TikTok,Display Network,Desktop,iOS,Video,728x90,Medium,TRUE,Joy,7,18-24,Female,Business Professionals,$50K-$100K,Medium,FALSE,16-11-2024,4,Saturday,21,2,6,0.54,31025,2482,121,1340.28,22425.42,45.59,191,3.07,Gaming,Medium,0.08,0.54,0.048751007,11.08,16.73,21085.14,15.73189184,11.07669421,2024-11
CAMP_02377,Lead Generation,Google Ads,Feed,Desktop,Other,Video,1920x1080,Medium,TRUE,Urgency,37,18-24,Male,Business Professionals,$100K-$200K,High,FALSE,22-06-2024,2,Saturday,17,35,5,2.76,296110,7309,999,20172.84,620096.94,24.35,173,6.04,SaaS,High,0.024683395,2.76,0.136680804,20.19,30.74,599924.1,29.73919884,20.19303303,2024-06
CAMP_02378,Conversions,TikTok,Feed,Mobile,iOS,Video,1080x1080,Short,TRUE,Urgency,17,18-24,All,Tech Enthusiasts,$100K-$200K,Medium,FALSE,05-11-2024,4,Tuesday,6,12,5,1.27,174188,6911,224,8776.97,117830.72,43.93,75,3.08,Healthcare,Medium,0.039675523,1.27,0.032412097,39.18,13.42,109053.75,12.42498835,39.18290179,2024-11
CAMP_02379,Lead Generation,Facebook,In-Stream Video,Mobile,Windows,Image,1080x1080,Medium,TRUE,Urgency,17,18-24,All,Business Professionals,<$50K,Medium,FALSE,23-01-2025,1,Thursday,11,79,7,1.84,60059,1480,18,2723.2,1661.32,59.95,77,3.05,E-commerce,High,0.024642435,1.84,0.012162162,151.29,0.61,-1061.88,-0.389938308,151.2888889,2025-01
CAMP_02380,Conversions,Twitter,In-Stream Video,Desktop,iOS,Video,1920x1080,Short,TRUE,Trust,27,25-34,All,Tech Enthusiasts,$100K-$200K,Medium,FALSE,09-05-2024,2,Thursday,5,34,5,2.21,8235,350,14,773.5,2754.14,49.42,131,3.3,E-commerce,Medium,0.042501518,2.21,0.04,55.25,3.56,1980.64,2.560620556,55.25,2024-05
CAMP_02381,Conversions,Facebook,Stories,Mobile,Android,Carousel,300x250,Medium,FALSE,Urgency,21,45-54,Female,Students,$50K-$100K,High,FALSE,22-01-2024,1,Monday,14,78,5,3.98,238659,2479,36,9866.42,4322.09,35.62,158,4.27,E-commerce,Medium,0.010387205,3.98,0.014521985,274.07,0.44,-5544.33,-0.561939386,274.0672222,2024-01
CAMP_02382,App Installs,LinkedIn,Stories,Desktop,Windows,Video,728x90,Medium,FALSE,Urgency,34,35-44,Female,Health & Fitness,<$50K,Low,FALSE,14-10-2025,4,Tuesday,13,14,7,10.78,5000,297,9,3201.66,1285.3,75.84,10,3.63,Gaming,Low,0.0594,10.78,0.03030303,355.74,0.4,-1916.36,-0.598552001,355.74,2025-10
CAMP_02383,App Installs,Facebook,Feed,Mobile,iOS,Video,300x250,Medium,FALSE,Trust,58,18-24,All,Shoppers,$50K-$100K,Low,FALSE,08-06-2025,2,Sunday,23,15,5,1.14,10533,171,1,194.94,628.92,75.88,114,2.58,Healthcare,Medium,0.016234691,1.14,0.005847953,194.94,3.23,433.98,2.226223453,194.94,2025-06
CAMP_02384,Lead Generation,Facebook,Sidebar,Mobile,Android,Image,1200x628,Short,TRUE,Trust,49,18-24,Male,Tech Enthusiasts,$100K-$200K,Medium,FALSE,27-09-2025,3,Saturday,12,79,6,2.58,68053,718,6,1852.44,4222.69,73.82,38,1.52,Healthcare,Medium,0.0105506,2.58,0.008356546,308.74,2.28,2370.25,1.279528622,308.74,2025-09
CAMP_02385,Lead Generation,Facebook,Feed,Mobile,Android,Image,1920x1080,Medium,TRUE,Urgency,84,18-24,Male,Tech Enthusiasts,>$200K,Low,TRUE,18-08-2025,3,Monday,13,20,6,3.24,19125,309,4,1001.16,2295.59,71.15,118,3.43,E-commerce,Low,0.016156863,3.24,0.012944984,250.29,2.29,1294.43,1.292930201,250.29,2025-08
CAMP_02386,Conversions,Google Ads,Feed,Mobile,Android,Interactive,300x250,Medium,TRUE,Fear,64,25-34,Male,Business Professionals,$50K-$100K,Medium,FALSE,24-08-2024,3,Saturday,20,13,7,3.66,8945,325,5,1189.5,1039.05,68.4,95,1,E-commerce,Medium,0.036333147,3.66,0.015384615,237.9,0.87,-150.45,-0.126481715,237.9,2024-08
CAMP_02387,Lead Generation,TikTok,Search,Tablet,Android,Story,1080x1080,Long,TRUE,Joy,32,25-34,Female,Tech Enthusiasts,$100K-$200K,High,FALSE,13-10-2024,4,Sunday,3,74,7,1.07,18689,1495,107,1599.65,48504.79,16.62,113,6.3,E-commerce,Low,0.079993579,1.07,0.071571906,14.95,30.32,46905.14,29.32212672,14.95,2024-10
CAMP_02388,Conversions,Facebook,Feed,Desktop,Windows,Interactive,1920x1080,Medium,FALSE,Neutral,53,35-44,All,Students,<$50K,Medium,FALSE,18-10-2024,4,Friday,0,28,5,2.99,20429,485,20,1450.15,5425.19,55.63,81,1.59,Healthcare,Low,0.023740761,2.99,0.041237113,72.51,3.74,3975.04,2.741123332,72.5075,2024-10
CAMP_02389,Conversions,Instagram,In-Stream Video,Tablet,iOS,Video,300x250,Medium,TRUE,Neutral,38,35-44,Female,Students,$50K-$100K,Medium,TRUE,08-03-2024,1,Friday,8,42,6,2.64,384638,10193,327,26909.52,91994.3,31.56,144,2.2,E-commerce,High,0.026500242,2.64,0.03208084,82.29,3.42,65084.78,2.418652581,82.29211009,2024-03
CAMP_02390,Conversions,Google Ads,Feed,Desktop,iOS,Image,300x250,Long,TRUE,Trust,22,45-54,Female,Students,$50K-$100K,Medium,TRUE,10-11-2024,4,Sunday,14,73,7,5.58,89386,3584,896,19998.72,277629.21,53.16,68,2.69,E-commerce,Medium,0.040095764,5.58,0.25,22.32,13.88,257630.49,12.88234897,22.32,2024-11
CAMP_02391,Lead Generation,LinkedIn,Feed,Mobile,Android,Image,1920x1080,Short,FALSE,Joy,15,55-64,Male,Gamers,>$200K,Medium,FALSE,31-08-2024,3,Saturday,4,35,5,11.13,43412,170,1,1892.1,1880.29,57.48,112,2.03,Finance,Medium,0.003915968,11.13,0.005882353,1892.1,0.99,-11.81,-0.006241742,1892.1,2024-08
CAMP_02392,Brand Awareness,Instagram,Stories,Mobile,macOS,Video,1080x1080,Medium,TRUE,Fear,50,18-24,Female,Business Professionals,>$200K,High,FALSE,20-02-2025,1,Thursday,14,47,4,1.32,438755,13918,388,18371.76,417895.81,45.69,198,3.73,Finance,High,0.031721576,1.32,0.027877569,47.35,22.75,399524.05,21.74663995,47.34989691,2025-02
CAMP_02393,Lead Generation,LinkedIn,Stories,Mobile,macOS,Image,1920x1080,Short,TRUE,Neutral,66,25-34,Male,Tech Enthusiasts,$50K-$100K,Low,TRUE,03-05-2025,2,Saturday,15,81,4,5.33,31492,168,1,895.44,465.82,75.25,83,3.87,Finance,Low,0.005334688,5.33,0.005952381,895.44,0.52,-429.62,-0.479786474,895.44,2025-05
CAMP_02394,Brand Awareness,Twitter,Feed,Mobile,Windows,Image,1080x1080,Long,TRUE,Curiosity,64,18-24,Male,Business Professionals,<$50K,High,FALSE,27-03-2025,1,Thursday,13,54,2,3.35,50269,607,15,2033.45,7568.02,59.22,164,4.13,Finance,Medium,0.012075036,3.35,0.024711697,135.56,3.72,5534.57,2.721763505,135.5633333,2025-03
CAMP_02395,App Installs,Twitter,Stories,Mobile,macOS,Image,300x250,Medium,FALSE,Urgency,37,25-34,Male,Shoppers,$50K-$100K,Low,FALSE,25-12-2025,4,Thursday,10,54,4,1.13,93479,3574,23,4038.62,4243.06,77.01,107,1.62,E-commerce,Medium,0.038233186,1.13,0.006435367,175.59,1.05,204.44,0.050621252,175.5921739,2025-12
CAMP_02396,Lead Generation,Facebook,Stories,Desktop,macOS,Video,1920x1080,Medium,FALSE,Trust,22,35-44,Male,Business Professionals,$100K-$200K,Low,FALSE,10-06-2024,2,Monday,19,12,6,1.93,31603,1325,19,2557.25,18840.42,65.51,100,1.74,Healthcare,Low,0.041926399,1.93,0.014339623,134.59,7.37,16283.17,6.367453319,134.5921053,2024-06
CAMP_02397,Brand Awareness,LinkedIn,In-Stream Video,Mobile,Android,Story,1920x1080,Short,TRUE,Neutral,74,25-34,All,Business Professionals,$100K-$200K,Low,TRUE,24-08-2025,3,Sunday,16,79,5,10.9,30575,197,0,2147.3,0,79.79,35,2.57,SaaS,Medium,0.006443173,10.9,0,0,0,-2147.3,-1,,2025-08
CAMP_02398,Brand Awareness,Google Ads,Feed,Desktop,iOS,Carousel,300x250,Medium,FALSE,Joy,80,25-34,Male,Students,<$50K,Low,FALSE,17-04-2025,2,Thursday,19,5,2,4.83,57141,634,4,3062.22,947.37,58.98,92,5.02,Healthcare,High,0.011095361,4.83,0.006309148,765.56,0.31,-2114.85,-0.690626408,765.555,2025-04
CAMP_02399,Conversions,Facebook,Sidebar,Desktop,Android,Video,300x250,Short,FALSE,Trust,50,25-34,Female,Business Professionals,$100K-$200K,Low,FALSE,27-09-2024,3,Friday,14,1,4,2.71,40003,807,7,2186.97,6352.58,77.03,86,1.78,SaaS,Medium,0.020173487,2.71,0.008674102,312.42,2.9,4165.61,1.904740349,312.4242857,2024-09
CAMP_02400,Conversions,Google Ads,Search,Desktop,iOS,Interactive,300x250,Medium,FALSE,Neutral,14,18-24,Female,Shoppers,>$200K,High,FALSE,26-08-2024,3,Monday,11,82,3,4.92,18732,295,24,1451.4,14116.83,25.68,136,6.32,E-commerce,Medium,0.015748452,4.92,0.081355932,60.48,9.73,12665.43,8.726353865,60.475,2024-08
CAMP_02401,Lead Generation,TikTok,Feed,Mobile,Windows,Interactive,1920x1080,Short,FALSE,Curiosity,51,65+,Male,Shoppers,<$50K,Low,FALSE,10-02-2024,1,Saturday,3,80,7,1.98,55981,1124,5,2225.52,1158.41,68.13,109,3.64,Education,High,0.020078241,1.98,0.004448399,445.1,0.52,-1067.11,-0.47948794,445.104,2024-02
CAMP_02402,Brand Awareness,Facebook,Feed,Mobile,Windows,Text,1920x1080,Short,TRUE,Joy,59,65+,Female,Shoppers,$50K-$100K,Low,FALSE,23-06-2024,2,Sunday,17,31,6,3.43,363233,2916,13,10001.88,3044.34,78.95,94,2.28,E-commerce,High,0.008027905,3.43,0.004458162,769.38,0.3,-6957.54,-0.695623223,769.3753846,2024-06
